"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
01/04/18;"CI52";"Calasparra";"Rotas";11,98;21,51;2,31;45,75;75,11;21,44;0;264,91;1,17;7,252;105,69;3,59
02/04/18;"CI52";"Calasparra";"Rotas";13,47;22,05;6,45;44,78;66,29;20,17;0;182,81;0,66;4,9;123,89;2,75
03/04/18;"CI52";"Calasparra";"Rotas";15,4;24,2;6,43;51,26;80,87;25,71;0;245,58;0,93;6,076;4,93;3,54
04/04/18;"CI52";"Calasparra";"Rotas";15,15;21,43;7,34;39,49;67,35;20,08;0;294,37;1,9;10;329,07;4,49
05/04/18;"CI52";"Calasparra";"Rotas";14,44;24,34;4,52;46,87;75,49;20,38;0;285,89;1,26;7,938;96,6;4,17
06/04/18;"CI52";"Calasparra";"Rotas";15,26;21,9;9,39;54,13;76,63;29,41;0;177,76;1,12;7,84;133,7;3,09
07/04/18;"CI52";"Calasparra";"Rotas";12,13;18,27;8,26;74,71;90,82;48,71;11,6;99,49;0,74;8,62;317,33;1,79
08/04/18;"CI52";"Calasparra";"Rotas";11,51;17,94;5,77;65,72;91,65;35,79;0,5;276,88;2,1;10,58;326,64;3,68
18/04/18;"CI52";"Calasparra";"Rotas";17,22;25,44;8,68;52,36;88,88;18,64;0,1;315,97;1,19;6,958;115,13;4,69
19/04/18;"CI52";"Calasparra";"Rotas";15,79;23,98;6,5;53,14;76,29;27,17;0;294,04;1,25;7,35;122,51;4,35
20/04/18;"CI52";"Calasparra";"Rotas";16,67;22,17;12,29;61,14;78,92;34,08;0;218,66;1,28;7,644;152,61;3,65
21/04/18;"CI52";"Calasparra";"Rotas";15,38;23,31;8,11;60,54;85,48;29,56;0;233,36;1,21;6,86;140,13;3,76
22/04/18;"CI52";"Calasparra";"Rotas";17,89;25,71;10;48,89;87,65;17,77;0,3;270,87;1,13;9,02;151,46;4,38
23/04/18;"CI52";"Calasparra";"Rotas";20,09;28,08;13,67;37,65;58,97;16,05;0;229,04;1;7,742;41,72;4,27
24/04/18;"CI52";"Calasparra";"Rotas";20,53;28,96;14,94;36,04;51,5;17,46;0;299,85;1,44;10,09;127,97;5,53
25/04/18;"CI52";"Calasparra";"Rotas";18,88;23,34;15,34;45,4;60,42;30,27;0;143,23;1,04;5,88;59,6;3,16
26/04/18;"CI52";"Calasparra";"Rotas";18,91;23,43;14,2;54,49;77,11;35,34;0,5;213,56;1,49;6,762;150,9;3,92
27/04/18;"CI52";"Calasparra";"Rotas";17,41;28,23;10,03;69,84;87,5;28,3;17,6;207,83;0,87;8,33;345,92;3,71
28/04/18;"CI52";"Calasparra";"Rotas";18,18;26,1;10,18;65,34;92,07;33,98;0,2;310,31;1,13;9,41;112,52;4,67
29/04/18;"CI52";"Calasparra";"Rotas";14,37;18,88;9,84;44,62;78,71;23,08;0;314,92;1,46;10,88;294,97;4,38
30/04/18;"CI52";"Calasparra";"Rotas";13,02;18,58;6,22;49,69;78,94;28,96;0;245,58;1,44;9,21;333,32;3,67
01/05/18;"CI52";"Calasparra";"Rotas";11,83;17,91;4,55;52,81;81,95;25,95;0,3;242,99;1,24;6,762;211,12;3,47
02/05/18;"CI52";"Calasparra";"Rotas";14,13;21,6;3,34;45,59;84,82;20,59;0;322,7;1,74;8,82;320,5;4,75
03/05/18;"CI52";"Calasparra";"Rotas";18,94;23,96;12,56;30,99;46,54;21,72;0;256,31;2,35;10;332,04;5,43
04/05/18;"CI52";"Calasparra";"Rotas";18,03;23,73;12,84;36,38;50,47;22,13;0;326,86;1,75;7,252;42,92;5,47
05/05/18;"CI52";"Calasparra";"Rotas";18,86;25,78;13,22;47,69;71,82;24,86;0;280,05;1,03;7,938;80,9;4,56
06/05/18;"CI52";"Calasparra";"Rotas";18,82;24,77;13,55;52,56;79,16;28,31;0;299,62;1,01;7,448;132,11;4,63
07/05/18;"CI52";"Calasparra";"Rotas";18,29;26,03;9,47;52,77;83,35;23,43;0;338,59;1,02;6,958;109,67;5,02
08/05/18;"CI52";"Calasparra";"Rotas";17,47;27,24;10,64;67,83;91,32;26,61;6;211,1;0,72;8,82;10,34;3,61
09/05/18;"CI52";"Calasparra";"Rotas";18,28;27,97;11,2;71,08;91,57;29,32;1,9;233,33;0,91;7,252;164,09;4,04
10/05/18;"CI52";"Calasparra";"Rotas";17,44;24,25;14,7;78,27;91,43;49,76;6;143,35;0,93;11,96;138,48;2,74
11/05/18;"CI52";"Calasparra";"Rotas";18,36;25,1;12,72;72,41;91,7;47,59;0;273,64;1,05;5,782;146,61;4,21
12/05/18;"CI52";"Calasparra";"Rotas";20,21;27,29;12,95;54,77;91,7;26,5;0;299,01;1,77;11,47;328,61;5,36
13/05/18;"CI52";"Calasparra";"Rotas";17,36;23,29;9,88;26,2;55,94;13,3;0;359,74;2,62;11,56;331,48;6,34
14/05/18;"CI52";"Calasparra";"Rotas";16,44;24,61;7,23;40,3;66,79;22,15;0;309,82;1,61;9,9;2,94;5,13
15/05/18;"CI52";"Calasparra";"Rotas";16,91;24,53;9,03;50,34;74,77;27,77;0;355,25;1,27;8,43;119,12;5,22
16/05/18;"CI52";"Calasparra";"Rotas";17,33;24,64;9,34;49,76;85,42;19,76;0;357,08;1,18;7,448;108,15;5,24
17/05/18;"CI52";"Calasparra";"Rotas";16,75;23,45;7,77;48,38;73,22;29,71;0;321,56;1,44;9,31;135,96;4,91
18/05/18;"CI52";"Calasparra";"Rotas";17,68;25,18;8,81;52,26;81,02;27,11;0;326,42;1,11;8,82;140,3;4,93
19/05/18;"CI52";"Calasparra";"Rotas";18,41;25,91;9,97;52,42;80,56;24,26;0;359,28;1,19;8,72;109,38;5,42
20/05/18;"CI52";"Calasparra";"Rotas";18,12;24,74;9,61;53,48;84,85;28,13;0;330,89;1,21;9,21;111,98;5,03
21/05/18;"CI52";"Calasparra";"Rotas";18,81;26,95;10,12;50,57;80,6;20,39;0;319,16;1,37;12,25;147,44;5,35
22/05/18;"CI52";"Calasparra";"Rotas";20,53;28,74;10,66;44,6;74,76;21,34;0;337,52;1,07;7,644;125,15;5,48
23/05/18;"CI52";"Calasparra";"Rotas";20,46;27,54;12,02;42,55;70,99;21,43;0;263,95;1,13;9,8;112,48;4,76
24/05/18;"CI52";"Calasparra";"Rotas";20,54;28,57;12,94;41,69;61,32;21,17;0,1;257,39;1,32;8,13;144,28;5,05
25/05/18;"CI52";"Calasparra";"Rotas";22,01;27,5;16,14;48,02;70,91;31,78;0,1;261,31;1,08;6,86;60,71;4,71
26/05/18;"CI52";"Calasparra";"Rotas";20,94;27,69;13,9;54,74;77,4;31,54;0;309,32;1,25;7,938;126,32;5,26
27/05/18;"CI52";"Calasparra";"Rotas";18,15;23,7;13,32;66,05;83,97;44,34;2,5;195,43;1,47;9,11;335,16;3,67
28/05/18;"CI52";"Calasparra";"Rotas";19,77;27,73;11,04;56,23;88,35;24,84;1,2;311,16;1,11;8,92;124,16;5,13
29/05/18;"CI52";"Calasparra";"Rotas";18,1;26,07;13,23;73,65;91,75;33,12;3,1;222,9;1,19;10,29;8;4,06
30/05/18;"CI52";"Calasparra";"Rotas";19,05;24,89;14,06;59,1;89,03;29,87;0;261,9;0,85;8,33;3,86;4,24
31/05/18;"CI52";"Calasparra";"Rotas";21,1;28,61;12,73;47,42;79,65;23,38;0;344,18;1,2;9,21;104,93;5,72
01/06/18;"CI52";"Calasparra";"Rotas";21,06;27,94;12,56;47,28;77,76;24,55;0;355,01;1,2;8,82;132,84;5,76
02/06/18;"CI52";"Calasparra";"Rotas";16,6;21,01;12,3;74,56;89,82;62,7;23,9;161,65;1,13;10,19;34,12;2,73
03/06/18;"CI52";"Calasparra";"Rotas";20,21;27,16;13,54;58,26;91,32;30,57;0,4;319,78;1,24;8,04;323,45;5,27
04/06/18;"CI52";"Calasparra";"Rotas";21,48;28,56;13,46;50,62;86,03;25,3;0;350,16;1,76;9,51;341,58;6,17
05/06/18;"CI52";"Calasparra";"Rotas";20,07;23,35;16,49;53,42;81,73;37,72;1,4;205,53;1,21;6,37;13,86;3,82
06/06/18;"CI52";"Calasparra";"Rotas";16,74;21,26;13,14;71,41;89,57;42,69;3,7;176,31;0,84;9,8;8,76;3,01
07/06/18;"CI52";"Calasparra";"Rotas";20,16;28,09;9,94;55,37;92,03;22,93;0,1;362,31;1,01;6,958;351,63;5,62
08/06/18;"CI52";"Calasparra";"Rotas";21,99;29,59;14,79;52,6;83,37;26,79;0;288,13;1,09;6,566;106,33;5,16
09/06/18;"CI52";"Calasparra";"Rotas";20,62;28,51;13,8;58,94;83,6;34,13;0,2;249,85;1,53;7,84;34,95;4,87
